FECHA_CORTE;PER;CONG;NSELV;DOMINIO;ESTRATO;ESTRATOSOCIO;FACTORFINAL_HOGAR;CCDD;NOMBREDD;CCPP;NOMBREPP;CCDI;NOMBREDI;CCCP;NOMBRECP;UBIGEO;VIVIENDA;HOGAR;TOT_HOGAR;RESFIN;RESFIN_O;RESFIN_V;RESFIN_V_O;PERS_NRO;P201;P203;P206;P207;P208;P209;P210_A;P210_M;INF_500;P501_1_1;P501_1_2;P501_2_1;P501_2_2;P501_3_1;P501_3_2;P501_4_1;P501_4_2;P501_5_1;P501_5_2;P501_6_1;P501_6_2;P501_7_1;P501_7_2;PERS_500;P504_A;P504_M;P504A_1;P504A_2;P504A_3;P504A_4;P504A_5;P504A_6;P504A_7;P505;P506;P507;P508;P509;P510;P513;P513A;P513A_O;P514_1;P514_2;P514_3;FACTOR200_FINAL
20230426;9;36;31;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;2;2;3;1;2;NA;1;14;NA;1;1;3;2;NA;2;NA;1;2;1;3;2;NA;2;NA;2;14;NA;0;0;0;0;0;0;1;3;8;6;2;7;4;14;10;;3;2;NA;79.50543203
20230426;9;36;31;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;3;3;3;1;2;NA;1;11;NA;1;1;3;2;NA;2;NA;1;2;1;3;2;NA;2;NA;3;11;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;11;10;;2;NA;4;79.50543203
20230426;9;36;31;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;4;4;3;1;2;NA;2;9;NA;1;1;3;2;NA;2;NA;1;2;1;3;2;NA;2;NA;4;9;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;9;10;;2;NA;3;72.57213618
20230426;9;36;31;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;5;5;3;1;2;NA;2;6;NA;1;1;3;2;NA;2;NA;1;2;1;3;2;NA;2;NA;5;6;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;6;10;;1;3;NA;72.57213618
20230426;9;36;31;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;6;6;3;1;2;NA;1;3;NA;1;1;3;2;NA;2;NA;1;2;1;3;2;NA;2;NA;6;3;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;3;10;;8;NA;NA;79.50543203
20230426;9;36;49;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;3;3;3;1;2;NA;1;14;NA;2;1;2;1;2;2;NA;1;2;1;1;2;NA;2;NA;3;14;NA;0;0;0;0;0;0;1;2;2;7;6;7;4;14;10;;3;3;NA;79.50543203
20230426;9;36;49;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;4;4;3;1;2;NA;2;11;NA;2;1;2;1;2;2;NA;1;2;1;1;2;NA;2;NA;4;11;NA;0;0;0;0;0;0;1;2;1;6;6;7;4;11;10;;2;NA;5;72.57213618
20230426;9;36;94;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;4;4;5;1;2;NA;1;10;NA;3;1;2;1;2;1;5;1;1;1;2;2;NA;2;NA;4;10;NA;0;0;0;0;0;0;1;2;1;6;3;7;4;10;10;;2;NA;4;79.50543203
20230426;9;36;94;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;5;5;5;1;2;NA;2;8;NA;3;1;2;1;2;1;5;1;1;1;2;2;NA;2;NA;5;8;NA;0;0;0;0;0;0;1;4;1;6;6;7;4;8;10;;2;NA;2;72.57213618
20230426;9;36;116;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;3;3;5;1;2;NA;1;17;NA;2;1;1;1;1;2;NA;2;NA;1;1;1;2;1;2;3;17;NA;0;0;0;0;0;0;1;2;8;6;6;7;4;17;10;;3;5;NA;79.50543203
20230426;9;36;116;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;4;4;5;1;2;NA;2;15;NA;2;1;1;1;1;2;NA;2;NA;1;1;1;2;1;2;4;15;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;15;10;;8;NA;NA;72.57213618
20230426;9;36;116;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;5;5;5;1;2;NA;2;1;NA;2;1;1;1;1;2;NA;2;NA;1;1;1;2;1;2;5;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;72.57213618
20230426;9;36;138;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;5;1;1;1;;1;;4;4;3;1;2;NA;2;12;NA;1;1;2;1;2;2;NA;2;NA;1;1;2;NA;2;NA;4;12;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;12;10;;2;NA;5;72.57213618
20230426;9;36;183;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;4;4;8;1;2;NA;2;2;NA;3;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;4;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;72.57213618
20230426;9;36;253;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;2;3;1;;1;;3;3;3;1;2;NA;1;9;NA;2;1;2;1;2;2;NA;2;NA;1;3;2;NA;2;NA;3;9;NA;0;0;0;0;0;0;1;3;8;6;6;7;4;9;10;;2;NA;4;79.50543203
20230426;9;36;253;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;2;3;1;;1;;4;4;3;1;2;NA;2;8;NA;2;1;2;1;2;2;NA;2;NA;1;3;2;NA;2;NA;4;8;NA;0;0;0;0;0;0;1;4;3;6;6;7;4;8;10;;2;NA;3;72.57213618
20230426;9;36;253;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;2;3;1;;1;;5;5;3;1;2;NA;1;4;NA;2;1;2;1;2;2;NA;2;NA;1;3;2;NA;2;NA;5;4;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;4;10;;1;1;NA;79.50543203
20230426;9;36;253;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;2;3;1;;1;;6;6;3;1;2;NA;2;NA;11;2;1;2;1;2;2;NA;2;NA;1;3;2;NA;2;NA;6;NA;11;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;72.57213618
20230426;1;39;47;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;4;4;3;1;2;NA;1;17;NA;1;1;3;2;NA;2;NA;1;4;1;2;2;NA;2;NA;4;17;NA;0;0;0;0;0;0;1;4;2;6;6;7;4;17;10;;6;1;NA;99.38179004
20230426;1;39;66;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;4;4;5;1;2;NA;1;11;NA;3;1;2;1;3;2;NA;1;4;1;2;1;2;2;NA;4;11;NA;0;0;0;0;0;0;1;6;4;6;6;7;4;11;10;;2;NA;5;99.38179004
20230426;1;39;145;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;3;3;3;1;2;NA;2;15;NA;1;2;NA;1;5;1;5;2;NA;1;1;2;NA;1;5;3;15;NA;0;0;0;0;0;0;1;1;2;6;6;7;3;15;10;;3;4;NA;90.71517023
20230426;1;39;145;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;4;4;3;1;2;NA;2;6;NA;1;2;NA;1;5;1;5;2;NA;1;1;2;NA;1;5;4;6;NA;0;0;0;0;0;0;1;3;2;6;6;7;3;6;10;;1;3;NA;90.71517023
20230426;1;39;145;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;5;5;3;1;2;NA;2;4;NA;1;2;NA;1;5;1;5;2;NA;1;1;2;NA;1;5;5;4;NA;0;0;0;0;0;0;1;7;2;6;6;7;3;4;10;;1;2;NA;90.71517023
20230426;1;39;145;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;6;6;3;1;2;NA;1;NA;5;1;2;NA;1;5;1;5;2;NA;1;1;2;NA;1;5;6;NA;5;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;99.38179004
20230426;1;39;193;1;3;1;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;6;6;5;1;2;NA;2;10;NA;5;1;4;1;4;1;5;1;4;1;2;1;4;1;5;6;10;NA;0;0;0;0;0;0;1;5;4;3;3;7;4;10;10;;2;NA;3;90.71517023
20230426;9;44;20;1;3;2;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;3;3;3;1;2;NA;1;16;NA;3;2;NA;2;NA;3;NA;1;2;1;2;2;NA;1;3;3;16;NA;0;0;0;0;0;0;1;2;1;6;6;7;4;16;10;;3;4;NA;79.50543203
20230426;5;54;5;1;3;1;131.5353362;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;6;6;5;1;2;NA;2;10;NA;2;1;2;1;2;2;NA;1;2;1;1;1;2;1;2;6;10;NA;0;0;0;0;0;0;1;3;2;6;2;7;4;10;10;;2;NA;4;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;17;NA;3;2;NA;2;NA;1;5;2;NA;1;2;2;NA;2;NA;3;17;NA;0;0;0;0;0;0;1;1;2;6;6;7;4;17;10;;6;1;NA;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;1;7;NA;3;1;3;1;3;2;NA;1;2;1;2;1;2;1;3;4;7;NA;0;0;0;0;0;0;1;3;3;6;6;7;4;7;10;;2;NA;2;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;10;NA;2;1;2;1;3;1;5;1;3;1;3;1;3;1;5;4;10;NA;0;0;0;0;0;0;1;2;3;6;6;7;4;10;10;;2;NA;6;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;7;NA;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;NA;2;7;NA;0;0;0;0;0;0;1;3;1;6;6;7;4;7;10;;2;NA;1;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;12;NA;1;1;1;1;2;1;3;1;1;1;1;1;3;1;2;3;12;NA;0;0;0;0;0;0;1;3;2;2;2;7;4;12;10;;2;NA;6;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;3;NA;1;1;1;1;2;1;3;1;1;1;1;1;3;1;2;4;3;NA;0;0;0;0;0;0;1;7;1;1;6;7;4;3;10;;1;1;NA;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;14;NA;1;1;3;1;2;1;3;1;2;1;2;1;2;1;2;2;14;NA;0;0;0;0;0;0;1;3;2;5;3;2;2;14;10;;3;2;NA;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;9;NA;1;1;3;1;2;1;3;1;2;1;2;1;2;1;2;3;9;NA;0;0;0;0;0;0;1;4;2;3;3;3;1;9;11;;2;NA;4;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;14;NA;3;1;3;1;2;1;4;2;NA;1;1;2;NA;1;2;3;14;NA;0;0;0;0;0;0;1;2;2;2;6;7;4;14;10;;3;3;NA;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;2;2;NA;3;1;1;1;1;1;3;1;3;2;NA;2;NA;2;NA;4;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;2;14;NA;5;1;1;1;2;1;3;1;3;1;1;1;3;1;2;5;14;NA;0;0;0;0;0;0;1;3;2;3;3;2;3;14;10;;3;2;NA;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;1;16;NA;6;1;2;1;2;1;4;1;4;1;3;1;3;1;2;5;16;NA;0;0;0;0;0;0;1;4;2;1;1;2;1;16;10;;3;5;NA;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;7;7;5;1;2;NA;1;17;NA;6;1;2;1;2;1;4;1;4;1;3;1;3;1;2;7;17;NA;0;0;0;0;0;0;1;3;1;1;1;7;4;17;10;;6;1;NA;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;5;NA;2;1;2;2;NA;1;3;1;2;2;NA;2;NA;2;NA;3;5;NA;0;0;0;0;0;0;1;7;2;2;6;7;4;5;10;;1;3;NA;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;7;NA;2;1;1;1;2;2;NA;1;1;1;1;1;1;1;1;3;7;NA;0;0;0;0;0;0;1;3;5;1;6;7;4;7;10;;2;NA;1;113.5791886
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;1;NA;2;1;1;1;2;2;NA;1;1;1;1;1;1;1;1;4;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;103.6744803
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;2;NA;4;3;1;1;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;4;NA;4;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;3;NA;1;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;3;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;3;10;;1;1;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;12;NA;2;1;1;2;NA;2;NA;1;3;1;2;2;NA;2;NA;3;12;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;12;10;;2;NA;6;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;7;NA;2;1;1;2;NA;2;NA;1;3;1;2;2;NA;2;NA;4;7;NA;0;0;0;0;0;0;1;3;3;6;6;7;4;7;10;;2;NA;1;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;NA;7;2;1;1;2;NA;2;NA;1;3;1;2;2;NA;2;NA;5;NA;7;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;17;NA;1;2;NA;2;NA;2;NA;2;NA;1;2;1;2;1;2;2;17;NA;0;0;0;0;0;0;1;1;2;6;2;7;4;17;10;;3;3;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;8;1;2;NA;1;4;NA;4;1;2;2;NA;2;NA;2;NA;1;3;2;NA;2;NA;5;4;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;4;10;;8;NA;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;8;1;2;NA;1;2;NA;4;1;2;2;NA;2;NA;2;NA;1;3;2;NA;2;NA;6;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;7;7;8;1;2;NA;2;NA;6;4;1;2;2;NA;2;NA;2;NA;1;3;2;NA;2;NA;7;NA;6;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;12;NA;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;NA;3;12;NA;0;0;0;0;0;0;1;7;2;2;2;7;4;12;10;;2;NA;3;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;8;NA;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;NA;4;8;NA;0;0;0;0;0;0;1;7;2;2;2;7;4;8;10;;2;NA;2;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;1;NA;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;NA;5;1;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;NA;NA;;NA;NA;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;1;8;NA;4;1;1;1;1;1;4;1;1;1;2;1;1;1;1;6;8;NA;0;0;0;0;0;0;1;1;1;1;3;7;4;8;10;;2;NA;3;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;7;7;5;1;2;NA;2;4;NA;4;1;1;1;1;1;4;1;1;1;2;1;1;1;1;7;4;NA;0;0;0;0;0;0;1;7;1;1;6;7;4;4;10;;1;1;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;5;1;2;NA;2;5;NA;1;1;1;1;1;1;3;1;2;1;3;1;3;1;3;3;5;NA;0;0;0;0;0;0;1;7;1;2;6;7;4;5;10;;1;2;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;2;11;NA;3;1;1;1;2;1;2;1;2;1;1;2;NA;2;NA;4;11;NA;0;0;0;0;0;0;1;1;1;1;1;7;4;11;10;;2;NA;4;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;1;NA;3;3;1;1;1;2;1;2;1;2;1;1;2;NA;2;NA;5;NA;3;0;0;0;0;0;0;1;7;2;6;6;7;4;NA;NA;;NA;NA;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;14;NA;2;1;1;2;NA;1;4;1;2;1;1;2;NA;2;NA;4;14;NA;0;0;0;0;0;0;1;1;1;1;1;7;4;14;10;;3;3;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;8;1;2;NA;1;14;NA;2;1;1;2;NA;1;4;1;2;1;1;2;NA;2;NA;5;14;NA;0;0;0;0;0;0;1;1;1;1;1;7;4;14;10;;3;3;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;14;NA;2;1;2;1;2;1;5;1;4;1;1;1;2;1;2;3;14;NA;0;0;0;0;0;0;1;1;1;2;2;4;2;14;10;;3;3;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;8;NA;2;1;2;1;2;1;5;1;4;1;1;1;2;1;2;4;8;NA;0;0;0;0;0;0;1;3;1;2;4;3;4;8;10;;2;NA;3;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;3;NA;2;1;2;1;2;1;5;1;4;1;1;1;2;1;2;5;3;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;3;10;;8;NA;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;13;NA;1;1;2;1;2;1;2;1;2;1;2;2;NA;2;NA;2;13;NA;0;0;0;0;0;0;1;1;1;1;1;1;1;13;10;;3;2;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;4;NA;1;1;2;1;2;1;2;1;2;1;2;2;NA;2;NA;3;4;NA;0;0;0;0;0;0;1;7;1;1;6;7;4;4;10;;1;1;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;2;4;NA;1;1;2;1;2;1;2;1;2;1;2;2;NA;2;NA;5;4;NA;0;0;0;0;0;0;1;7;2;2;6;7;4;4;10;;1;2;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;1;1;NA;1;1;2;1;2;1;2;1;2;1;2;2;NA;2;NA;6;1;NA;0;0;0;0;0;0;1;7;1;1;6;7;4;NA;NA;;NA;NA;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;6;NA;1;1;3;1;1;1;3;1;1;1;1;1;1;2;NA;3;6;NA;0;0;0;0;0;0;1;1;1;1;6;7;4;6;10;;1;3;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;15;NA;1;1;2;2;NA;1;2;1;1;1;1;1;3;1;2;4;15;NA;0;0;0;0;0;0;1;1;1;2;1;7;1;15;10;;3;4;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;13;NA;1;1;2;2;NA;1;2;1;1;1;1;1;3;1;2;5;13;NA;0;0;0;0;1;0;0;3;3;3;3;4;3;13;10;;3;2;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;3;1;2;NA;1;11;NA;1;1;2;2;NA;1;2;1;1;1;1;1;3;1;2;6;11;NA;0;0;0;0;0;0;1;1;2;2;2;3;2;11;10;;2;NA;6;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;17;NA;5;1;1;1;1;2;NA;1;1;2;NA;2;NA;2;NA;4;17;NA;0;0;0;0;0;0;1;1;2;2;1;6;4;17;10;;3;5;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;1;NA;8;5;1;1;1;1;2;NA;1;1;2;NA;2;NA;2;NA;6;NA;8;0;0;0;0;0;0;1;7;2;6;6;7;4;NA;NA;;NA;NA;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;2;6;NA;2;2;NA;1;1;1;5;1;2;1;2;1;2;1;2;4;6;NA;0;0;0;0;0;0;1;1;1;6;6;7;4;6;10;;1;3;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;15;NA;1;1;3;2;NA;1;4;2;NA;1;2;2;NA;1;3;2;15;NA;0;0;0;0;0;0;1;1;1;1;1;2;2;15;10;;3;3;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;16;NA;1;1;2;2;NA;1;2;1;3;1;2;1;2;1;3;4;16;NA;0;0;0;0;0;0;1;1;1;2;1;3;3;16;10;;3;4;NA;72.57213618
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;1;12;NA;3;1;2;1;2;1;2;1;2;1;1;1;3;1;2;5;12;NA;0;0;0;0;0;0;1;1;2;2;2;6;3;12;10;;2;NA;6;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;1;6;NA;3;1;2;1;2;1;2;1;2;1;1;1;3;1;2;6;6;NA;0;0;0;0;0;0;1;1;2;2;6;7;4;6;10;;1;3;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;1;2;NA;3;1;2;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;5;2;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;NA;NA;;NA;NA;NA;79.50543203
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;8;1;2;NA;2;2;NA;3;1;1;2;NA;2;NA;2;NA;1;2;2;NA;2;NA;4;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;5;1;2;NA;2;15;NA;4;1;4;1;5;2;NA;1;3;1;2;2;NA;2;NA;3;15;NA;0;0;0;0;0;0;1;6;8;6;6;6;4;15;10;;3;3;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;8;1;2;NA;2;5;NA;4;1;4;1;5;2;NA;1;3;1;2;2;NA;2;NA;5;5;NA;0;0;0;0;0;0;1;7;5;6;6;7;4;5;10;;1;1;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;3;NA;2;1;1;2;NA;1;3;1;3;1;3;2;NA;2;NA;3;3;NA;0;0;0;0;0;0;1;7;3;4;6;7;4;3;10;;1;1;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;10;NA;2;1;1;2;NA;1;3;1;3;1;3;2;NA;2;NA;4;10;NA;0;0;0;0;0;0;1;2;2;6;6;5;3;10;10;;2;NA;5;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;8;NA;2;1;1;2;NA;1;3;1;3;1;3;2;NA;2;NA;5;8;NA;0;0;0;0;0;0;1;5;3;6;6;7;4;8;10;;2;NA;2;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;2;14;NA;2;2;NA;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;5;14;NA;0;0;0;0;0;0;1;6;8;1;2;5;4;14;10;;3;3;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;7;NA;1;1;2;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;2;7;NA;0;0;0;0;0;0;1;1;2;2;6;7;4;7;10;;2;NA;2;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;2;NA;1;1;2;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;3;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;1;NA;1;1;2;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;4;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;7;1;2;NA;2;15;NA;1;1;2;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;6;15;NA;0;0;0;0;0;0;1;2;2;2;2;2;4;15;10;;3;4;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;11;NA;1;1;2;1;2;1;4;1;2;1;1;2;NA;1;3;4;11;NA;0;0;0;0;0;0;1;2;2;6;4;5;4;11;10;;2;NA;6;99.38179004
;;;;;;;;;;;;;;;;;;;;;;1;;7;7;5;1;2;NA;2;1;NA;1;1;2;1;2;1;4;1;2;1;1;2;NA;1;3;7;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;90.71517023
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;17;NA;1;2;NA;2;NA;2;NA;2;NA;1;1;1;2;1;3;2;17;NA;0;0;0;0;0;0;1;2;7;6;3;7;4;17;10;;8;NA;NA;90.71517023
